SFAM,HP_k35_queries,HP_k35_fam_rate,HP_k36_queries,HP_k36_fam_rate,FoldSeek_queries,FoldSeek_fam_rate,TEA_queries,TEA_fam_rate
0.287449,0,0.0,0,0.0,0,0.0,1,1.0
0.157407,0,0.0,0,0.0,0,0.0,2,1.0
0.262911,0,0.0,0,0.0,0,0.0,1,1.0
0.262136,0,0.0,0,0.0,0,0.0,1,1.0
0.90625,0,0.0,0,0.0,0,0.0,3,1.0
0.986301,0,0.0,0,0.0,0,0.0,9,1.0
0.965517,0,0.0,0,0.0,0,0.0,4,1.0
0.287129,0,0.0,0,0.0,0,0.0,1,0.0
0.401869,0,0.0,0,0.0,0,0.0,1,1.0
0.804878,0,0.0,0,0.0,0,0.0,5,1.0
0.878788,0,0.0,0,0.0,0,0.0,4,1.0
0.867925,0,0.0,0,0.0,0,0.0,2,1.0
0.164179,0,0.0,0,0.0,0,0.0,1,1.0
0.570093,0,0.0,0,0.0,0,0.0,1,1.0
0.951613,0,0.0,0,0.0,0,0.0,2,1.0
0.759259,0,0.0,0,0.0,0,0.0,1,1.0
0.552419,0,0.0,0,0.0,0,0.0,1,1.0
0.215686,0,0.0,0,0.0,0,0.0,1,1.0
0.177778,0,0.0,0,0.0,0,0.0,2,1.0
0.662651,0,0.0,0,0.0,0,0.0,1,1.0
0.0199203,0,0.0,0,0.0,0,0.0,1,1.0
0.57732,0,0.0,0,0.0,0,0.0,1,1.0
0.0722892,0,0.0,0,0.0,0,0.0,6,1.0
0.816794,0,0.0,0,0.0,0,0.0,1,1.0
0.329545,0,0.0,0,0.0,0,0.0,3,1.0
0.704663,0,0.0,0,0.0,0,0.0,2,1.0
0.060241,0,0.0,0,0.0,0,0.0,1,1.0
0.469388,0,0.0,0,0.0,0,0.0,3,1.0
0.597938,0,0.0,0,0.0,0,0.0,1,1.0
0.664,0,0.0,0,0.0,0,0.0,1,1.0
0.0551181,0,0.0,0,0.0,0,0.0,2,0.5
0.0827068,0,0.0,0,0.0,0,0.0,1,1.0
0.645833,0,0.0,0,0.0,0,0.0,6,1.0
0.945455,0,0.0,0,0.0,0,0.0,3,1.0
0.58427,0,0.0,0,0.0,0,0.0,1,1.0
0.265306,0,0.0,0,0.0,0,0.0,1,1.0
0.677083,0,0.0,0,0.0,0,0.0,1,1.0
0.145833,0,0.0,0,0.0,0,0.0,1,1.0
0.204,0,0.0,0,0.0,0,0.0,1,1.0
0.00803213,0,0.0,0,0.0,0,0.0,1,1.0
0.978261,0,0.0,0,0.0,0,0.0,1,1.0
0.015748,0,0.0,0,0.0,0,0.0,2,0.5
0.348315,0,0.0,0,0.0,0,0.0,1,1.0
0.574899,0,0.0,0,0.0,0,0.0,1,1.0
0.336207,0,0.0,0,0.0,0,0.0,1,1.0
0.471545,0,0.0,0,0.0,0,0.0,1,1.0
0.294821,0,0.0,0,0.0,0,0.0,1,1.0
0.179283,0,0.0,0,0.0,0,0.0,1,1.0
0.510309,0,0.0,0,0.0,0,0.0,1,1.0
0.964602,0,0.0,0,0.0,0,0.0,54,1.0
0.683938,0,0.0,0,0.0,0,0.0,1,1.0
0.987952,0,0.0,0,0.0,0,0.0,1,1.0
0.518135,0,0.0,0,0.0,0,0.0,1,1.0
0.581395,0,0.0,0,0.0,0,0.0,3,1.0
0.494845,0,0.0,0,0.0,0,0.0,2,1.0
0.785047,0,0.0,0,0.0,0,0.0,2,1.0
0.978632,0,0.0,0,0.0,0,0.0,5,1.0
0.979592,0,0.0,0,0.0,0,0.0,3,1.0
0.279793,0,0.0,0,0.0,0,0.0,1,1.0
0.537849,0,0.0,0,0.0,0,0.0,1,1.0
0.357759,0,0.0,0,0.0,0,0.0,1,1.0
0.592,0,0.0,0,0.0,0,0.0,1,1.0
0.927536,0,0.0,0,0.0,0,0.0,2,1.0
0.958904,0,0.0,0,0.0,0,0.0,3,1.0
0.520325,0,0.0,0,0.0,0,0.0,1,1.0
0.344,0,0.0,0,0.0,0,0.0,1,1.0
0.178404,0,0.0,0,0.0,0,0.0,1,1.0
0.194215,0,0.0,0,0.0,0,0.0,1,1.0
0.898305,0,0.0,0,0.0,0,0.0,1,1.0
0.556075,0,0.0,0,0.0,0,0.0,1,1.0
0.973451,0,0.0,0,0.0,0,0.0,1,1.0
0.802083,0,0.0,0,0.0,0,0.0,2,1.0
0.44898,0,0.0,0,0.0,0,0.0,1,1.0
0.661972,0,0.0,0,0.0,0,0.0,1,1.0
0.66,0,0.0,0,0.0,0,0.0,1,1.0
0.454183,0,0.0,0,0.0,0,0.0,1,1.0
0.460674,0,0.0,0,0.0,0,0.0,2,1.0
0.487047,0,0.0,0,0.0,0,0.0,1,1.0
0.0725806,0,0.0,0,0.0,0,0.0,1,1.0
0.287234,0,0.0,0,0.0,0,0.0,1,1.0
0.0606061,0,0.0,0,0.0,0,0.0,3,1.0
0.630522,0,0.0,0,0.0,0,0.0,2,1.0
0.513514,0,0.0,0,0.0,0,0.0,3,1.0
0.579439,0,0.0,0,0.0,0,0.0,3,1.0
0.119522,0,0.0,0,0.0,0,0.0,1,0.0
0.982609,0,0.0,0,0.0,0,0.0,6,1.0
0.466135,0,0.0,0,0.0,0,0.0,1,1.0
0.931818,0,0.0,0,0.0,0,0.0,1,1.0
0.511628,0,0.0,0,0.0,0,0.0,1,1.0
0.0512821,0,0.0,0,0.0,0,0.0,3,1.0
0.973913,0,0.0,0,0.0,0,0.0,1,1.0
0.349398,0,0.0,0,0.0,0,0.0,1,1.0
0.567568,0,0.0,0,0.0,0,0.0,2,1.0
0.698113,0,0.0,0,0.0,0,0.0,1,1.0
0.0120482,0,0.0,0,0.0,0,0.0,1,1.0
0.49004,0,0.0,0,0.0,0,0.0,1,1.0
0.594595,0,0.0,0,0.0,0,0.0,1,1.0
0.54386,0,0.0,0,0.0,0,0.0,1,1.0
0.656,0,0.0,0,0.0,0,0.0,1,1.0
0.964706,0,0.0,0,0.0,0,0.0,1,1.0
0.602804,0,0.0,0,0.0,0,0.0,1,1.0
0.53012,0,0.0,0,0.0,0,0.0,1,1.0
0.561856,0,0.0,0,0.0,0,0.0,1,1.0
0.244898,0,0.0,0,0.0,0,0.0,1,1.0
0.318966,0,0.0,0,0.0,0,0.0,1,1.0
0.962264,0,0.0,0,0.0,0,0.0,1,1.0
0.970588,0,0.0,0,0.0,0,0.0,5,1.0
0.415094,0,0.0,0,0.0,0,0.0,1,1.0
0.621622,0,0.0,0,0.0,0,0.0,3,1.0
0.507463,0,0.0,0,0.0,0,0.0,1,1.0
0.128205,0,0.0,0,0.0,0,0.0,3,1.0
0.528302,0,0.0,0,0.0,0,0.0,2,1.0
0.217822,0,0.0,0,0.0,0,0.0,1,0.0
0.0967742,0,0.0,0,0.0,0,0.0,2,1.0
0.326733,0,0.0,0,0.0,0,0.0,2,0.0
0.155378,0,0.0,0,0.0,0,0.0,1,1.0
0.763359,0,0.0,0,0.0,0,0.0,2,1.0
0.286853,0,0.0,0,0.0,0,0.0,2,0.5
0.429719,0,0.0,0,0.0,0,0.0,2,1.0
0.955224,0,0.0,0,0.0,0,0.0,1,1.0
0.973684,0,0.0,0,0.0,0,0.0,7,1.0
0.0119522,0,0.0,0,0.0,0,0.0,1,1.0
0.912281,0,0.0,0,0.0,0,0.0,1,1.0
0.063745,0,0.0,0,0.0,0,0.0,1,1.0
0.257282,0,0.0,0,0.0,0,0.0,2,1.0
0.162921,0,0.0,0,0.0,0,0.0,1,1.0
0.258427,0,0.0,0,0.0,0,0.0,1,1.0
0.884615,0,0.0,0,0.0,0,0.0,2,0.5
0.276596,0,0.0,0,0.0,0,0.0,1,1.0
0.811321,0,0.0,0,0.0,0,0.0,2,1.0
0.436364,0,0.0,0,0.0,0,0.0,2,1.0
0.464,0,0.0,0,0.0,0,0.0,1,1.0
0.134021,0,0.0,0,0.0,0,0.0,1,1.0
0.292929,0,0.0,0,0.0,0,0.0,1,1.0
0.466019,0,0.0,0,0.0,0,0.0,1,1.0
0.641434,0,0.0,0,0.0,0,0.0,1,1.0
0.637306,0,0.0,0,0.0,0,0.0,1,1.0
0.913043,0,0.0,0,0.0,0,0.0,4,1.0
0.87931,0,0.0,0,0.0,0,0.0,1,1.0
0.316062,0,0.0,0,0.0,0,0.0,1,1.0
0.548,0,0.0,0,0.0,0,0.0,1,1.0
0.606218,0,0.0,0,0.0,0,0.0,1,1.0
0.297753,0,0.0,0,0.0,0,0.0,3,1.0
0.614583,0,0.0,0,0.0,0,0.0,1,1.0
0.650407,0,0.0,0,0.0,0,0.0,1,1.0
0.0412371,0,0.0,0,0.0,0,0.0,1,1.0
0.205882,0,0.0,0,0.0,0,0.0,1,1.0
0.732824,0,0.0,0,0.0,0,0.0,1,1.0
0.372093,0,0.0,0,0.0,0,0.0,1,0.0
0.431452,0,0.0,0,0.0,0,0.0,1,1.0
0.453815,0,0.0,0,0.0,0,0.0,1,1.0
0.53271,0,0.0,0,0.0,0,0.0,3,1.0
0.494024,0,0.0,0,0.0,0,0.0,1,1.0
0.197917,0,0.0,0,0.0,0,0.0,1,1.0
0.568075,0,0.0,0,0.0,0,0.0,1,1.0
0.376404,0,0.0,0,0.0,0,0.0,1,1.0
0.629808,0,0.0,0,0.0,0,0.0,1,1.0
0.813559,0,0.0,0,0.0,0,0.0,1,1.0
0.617886,0,0.0,0,0.0,0,0.0,1,1.0
0.032,0,0.0,0,0.0,0,0.0,1,0.0
0.948276,0,0.0,0,0.0,0,0.0,1,1.0
0.542056,0,0.0,0,0.0,0,0.0,1,1.0
0.570281,0,0.0,0,0.0,0,0.0,1,1.0
0.64486,0,0.0,0,0.0,0,0.0,2,1.0
0.306122,0,0.0,0,0.0,0,0.0,1,1.0
0.675926,0,0.0,0,0.0,0,0.0,2,1.0
0.437247,0,0.0,0,0.0,0,0.0,1,1.0
0.938053,0,0.0,0,0.0,0,0.0,3,1.0
0.946903,0,0.0,0,0.0,0,0.0,9,1.0
0.123596,0,0.0,0,0.0,0,0.0,3,1.0
0.95122,0,0.0,0,0.0,0,0.0,1,1.0
0.663968,0,0.0,0,0.0,0,0.0,1,1.0
0.377953,0,0.0,0,0.0,0,0.0,1,1.0
0.678261,0,0.0,0,0.0,0,0.0,1,1.0
0.568,0,0.0,0,0.0,0,0.0,1,1.0
0.528226,0,0.0,0,0.0,0,0.0,1,1.0
0.943396,0,0.0,0,0.0,0,0.0,6,1.0
0.977778,0,0.0,0,0.0,0,0.0,32,1.0
0.455056,0,0.0,0,0.0,0,0.0,1,1.0
0.0263158,0,0.0,0,0.0,0,0.0,3,0.6666666666666666
0.55618,0,0.0,0,0.0,0,0.0,2,1.0
0.0681818,0,0.0,0,0.0,0,0.0,6,1.0
0.0471698,0,0.0,0,0.0,0,0.0,1,0.0
0.765152,0,0.0,0,0.0,0,0.0,1,1.0
0.968254,0,0.0,0,0.0,0,0.0,3,1.0
0.305699,0,0.0,0,0.0,0,0.0,2,1.0
0.0594059,0,0.0,0,0.0,0,0.0,2,0.0
0.881356,0,0.0,0,0.0,0,0.0,1,1.0
0.793893,0,0.0,0,0.0,0,0.0,1,1.0
0.0232558,0,0.0,0,0.0,0,0.0,3,1.0
0.235955,0,0.0,0,0.0,0,0.0,1,1.0
0.356275,0,0.0,0,0.0,0,0.0,1,1.0
0.506073,0,0.0,0,0.0,0,0.0,1,1.0
0.0165289,0,0.0,0,0.0,0,0.0,1,1.0
0.452381,0,0.0,0,0.0,0,0.0,1,1.0
0.148936,0,0.0,0,0.0,0,0.0,1,1.0
0.938462,0,0.0,0,0.0,0,0.0,1,1.0
0.255319,0,0.0,0,0.0,0,0.0,1,1.0
0.626016,0,0.0,0,0.0,0,0.0,1,1.0
0.510417,0,0.0,0,0.0,0,0.0,2,1.0
0.544,0,0.0,0,0.0,0,0.0,1,1.0
0.796296,0,0.0,0,0.0,0,0.0,3,1.0
0.893333,0,0.0,0,0.0,0,0.0,1,1.0
0.196787,0,0.0,0,0.0,0,0.0,1,1.0
0.453441,0,0.0,0,0.0,0,0.0,1,1.0
0.297872,0,0.0,0,0.0,0,0.0,2,1.0
0.619433,0,0.0,0,0.0,0,0.0,1,1.0
0.779661,0,0.0,0,0.0,0,0.0,1,1.0
0.956522,0,0.0,0,0.0,0,0.0,4,1.0
0.025641,0,0.0,0,0.0,0,0.0,4,1.0
0.0810811,0,0.0,0,0.0,0,0.0,1,1.0
0.541833,0,0.0,0,0.0,0,0.0,1,1.0
0.240741,0,0.0,0,0.0,0,0.0,1,1.0
0.493976,0,0.0,0,0.0,0,0.0,1,1.0
0.627907,0,0.0,0,0.0,0,0.0,1,1.0
0.768519,0,0.0,0,0.0,0,0.0,3,1.0
0.859155,0,0.0,0,0.0,0,0.0,1,1.0
0.795455,0,0.0,0,0.0,0,0.0,1,1.0
0.691011,0,0.0,0,0.0,0,0.0,1,1.0
0.640449,0,0.0,0,0.0,0,0.0,1,1.0
0.427184,0,0.0,0,0.0,0,0.0,2,1.0
0.801527,0,0.0,0,0.0,0,0.0,1,1.0
0.324324,0,0.0,0,0.0,0,0.0,1,1.0
0.0849057,0,0.0,0,0.0,0,0.0,1,1.0
0.00909091,0,0.0,0,0.0,0,0.0,1,1.0
0.590674,0,0.0,0,0.0,0,0.0,1,1.0
0.505618,0,0.0,0,0.0,0,0.0,1,1.0
0.340081,0,0.0,0,0.0,0,0.0,1,1.0
0.433962,0,0.0,0,0.0,0,0.0,1,1.0
0.0078125,0,0.0,0,0.0,0,0.0,2,1.0
0.028,0,0.0,0,0.0,0,0.0,1,1.0
0.092,0,0.0,0,0.0,0,0.0,1,0.0
0.988095,0,0.0,0,0.0,0,0.0,3,1.0
0.100775,0,0.0,0,0.0,0,0.0,1,1.0
0.319588,0,0.0,0,0.0,0,0.0,1,1.0
0.0659341,0,0.0,0,0.0,0,0.0,1,1.0
0.519417,0,0.0,0,0.0,0,0.0,1,1.0
0.261194,0,0.0,0,0.0,0,0.0,1,1.0
0.629213,0,0.0,0,0.0,0,0.0,3,1.0
0.234742,0,0.0,0,0.0,0,0.0,1,1.0
0.314655,0,0.0,0,0.0,0,0.0,1,1.0
0.0105263,0,0.0,0,0.0,0,0.0,1,0.0
0.387097,0,0.0,0,0.0,0,0.0,5,1.0
0.0205128,0,0.0,0,0.0,0,0.0,1,1.0
0.0961538,0,0.0,0,0.0,0,0.0,1,1.0
0.463158,0,0.0,0,0.0,0,0.0,1,1.0
0.9625,0,0.0,0,0.0,0,0.0,1,1.0
0.629482,0,0.0,0,0.0,0,0.0,1,1.0
0.674242,0,0.0,0,0.0,0,0.0,1,1.0
0.0169492,0,0.0,0,0.0,0,0.0,3,1.0
0.489583,0,0.0,0,0.0,0,0.0,1,1.0
0.252066,0,0.0,0,0.0,0,0.0,1,1.0
0.983871,0,0.0,0,0.0,0,0.0,4,1.0
0.290909,0,0.0,0,0.0,0,0.0,1,1.0
0.293103,0,0.0,0,0.0,0,0.0,4,1.0
0.215139,0,0.0,0,0.0,0,0.0,1,1.0
0.238636,0,0.0,0,0.0,0,0.0,2,1.0
0.387931,0,0.0,0,0.0,0,0.0,1,1.0
0.12069,0,0.0,0,0.0,0,0.0,2,1.0
0.353933,0,0.0,0,0.0,0,0.0,1,1.0
0.593458,0,0.0,0,0.0,0,0.0,1,1.0
0.581731,0,0.0,0,0.0,0,0.0,1,1.0
0.824427,0,0.0,0,0.0,0,0.0,1,1.0
0.385827,0,0.0,0,0.0,0,0.0,1,1.0
0.330677,0,0.0,0,0.0,0,0.0,1,0.0
0.101852,0,0.0,0,0.0,0,0.0,1,1.0
0.0652174,0,0.0,0,0.0,0,0.0,2,1.0
0.288793,0,0.0,0,0.0,0,0.0,1,1.0
0.383838,0,0.0,0,0.0,0,0.0,2,1.0
0.569444,0,0.0,0,0.0,0,0.0,1,1.0
0.953125,0,0.0,0,0.0,0,0.0,1,1.0
0.309091,0,0.0,0,0.0,0,0.0,1,1.0
0.00398406,0,0.0,0,0.0,0,0.0,1,0.0
0.979167,0,0.0,0,0.0,0,0.0,13,1.0
0.639423,0,0.0,0,0.0,0,0.0,1,1.0
0.171717,0,0.0,0,0.0,0,0.0,1,1.0
0.235537,0,0.0,0,0.0,0,0.0,1,1.0
0.154639,0,0.0,0,0.0,0,0.0,1,1.0
0.461207,0,0.0,0,0.0,0,0.0,1,1.0
0.641026,0,0.0,0,0.0,0,0.0,1,1.0
0.811594,0,0.0,0,0.0,0,0.0,1,1.0
0.048,0,0.0,0,0.0,0,0.0,1,0.0
0.018018,0,0.0,0,0.0,0,0.0,1,1.0
0.693966,0,0.0,0,0.0,0,0.0,1,1.0
0.0892857,0,0.0,0,0.0,0,0.0,2,0.5
0.974359,0,0.0,0,0.0,0,0.0,11,1.0
0.494737,0,0.0,0,0.0,0,0.0,4,1.0
0.465863,0,0.0,0,0.0,0,0.0,1,1.0
0.87037,0,0.0,0,0.0,0,0.0,2,1.0
0.232558,0,0.0,0,0.0,0,0.0,1,1.0
0.850467,0,0.0,0,0.0,0,0.0,1,1.0
0.915254,0,0.0,0,0.0,0,0.0,2,1.0
0.490741,0,0.0,0,0.0,0,0.0,1,1.0
0.635514,0,0.0,0,0.0,0,0.0,1,1.0
0.352273,0,0.0,0,0.0,0,0.0,1,1.0
0.90566,0,0.0,0,0.0,0,0.0,1,1.0
0.616,0,0.0,0,0.0,0,0.0,1,1.0
0.309524,0,0.0,0,0.0,0,0.0,1,1.0
0.457447,0,0.0,0,0.0,0,0.0,1,1.0
0.25431,0,0.0,0,0.0,0,0.0,1,1.0
0.601626,0,0.0,0,0.0,0,0.0,1,1.0
0.979487,0,0.0,0,0.0,0,0.0,28,1.0
0.523316,0,0.0,0,0.0,0,0.0,1,1.0
0.173554,0,0.0,0,0.0,0,0.0,1,1.0
0.53629,0,0.0,0,0.0,0,0.0,1,1.0
0.528455,0,0.0,0,0.0,0,0.0,1,1.0
0.94,0,0.0,0,0.0,0,0.0,6,1.0
0.505155,0,0.0,0,0.0,0,0.0,1,1.0
0.356,0,0.0,0,0.0,0,0.0,1,0.0
0.978836,0,0.0,0,0.0,0,0.0,8,1.0
0.382022,0,0.0,0,0.0,0,0.0,1,1.0
0.393204,0,0.0,0,0.0,0,0.0,1,1.0
0.46,0,0.0,0,0.0,0,0.0,1,1.0
0.976471,0,0.0,0,0.0,0,0.0,1,1.0
0.0882353,0,0.0,0,0.0,0,0.0,1,1.0
0.328358,0,0.0,0,0.0,0,0.0,1,1.0
0.425532,0,0.0,0,0.0,0,0.0,1,1.0
0.0792079,0,0.0,0,0.0,0,0.0,1,0.0
0.536082,0,0.0,0,0.0,0,0.0,2,1.0
0.660377,0,0.0,0,0.0,0,0.0,1,1.0
0.592784,0,0.0,0,0.0,0,0.0,2,1.0
0.223404,0,0.0,0,0.0,0,0.0,1,1.0
0.230337,0,0.0,0,0.0,0,0.0,1,1.0
0.946237,0,0.0,0,0.0,0,0.0,2,1.0
0.233871,0,0.0,0,0.0,0,0.0,1,1.0
0.877863,0,0.0,0,0.0,0,0.0,1,1.0
0.183267,0,0.0,0,0.0,0,0.0,1,1.0
0.791045,0,0.0,0,0.0,0,0.0,1,1.0
0.301887,0,0.0,0,0.0,0,0.0,1,1.0
0.008,0,0.0,0,0.0,0,0.0,2,0.5
0.242991,0,0.0,0,0.0,0,0.0,1,1.0
0.446281,0,0.0,0,0.0,0,0.0,1,1.0
0.303371,0,0.0,0,0.0,0,0.0,2,1.0
0.248826,0,0.0,0,0.0,0,0.0,1,1.0
0.287037,0,0.0,0,0.0,0,0.0,2,1.0
0.323308,0,0.0,0,0.0,0,0.0,1,1.0
0.202128,0,0.0,0,0.0,0,0.0,2,1.0
0.261905,0,0.0,0,0.0,0,0.0,1,1.0
0.508772,0,0.0,0,0.0,0,0.0,1,1.0
0.900763,0,0.0,0,0.0,0,0.0,1,1.0
0.975904,0,0.0,0,0.0,0,0.0,3,1.0
0.274194,0,0.0,0,0.0,0,0.0,1,1.0
0.626168,0,0.0,0,0.0,0,0.0,1,1.0
0.469828,0,0.0,0,0.0,0,0.0,1,1.0
0.354331,0,0.0,0,0.0,0,0.0,1,1.0
0.0392157,0,0.0,0,0.0,0,0.0,2,1.0
0.956989,0,0.0,0,0.0,0,0.0,11,1.0
0.361111,0,0.0,0,0.0,0,0.0,1,1.0
0.223881,0,0.0,0,0.0,0,0.0,1,0.0
0.0517241,0,0.0,0,0.0,0,0.0,4,1.0
0.194444,0,0.0,0,0.0,0,0.0,2,1.0
0.520619,0,0.0,0,0.0,0,0.0,1,1.0
0.0619835,0,0.0,0,0.0,0,0.0,1,1.0
0.295455,0,0.0,0,0.0,0,0.0,1,1.0
0.502008,0,0.0,0,0.0,0,0.0,1,1.0
0.671642,0,0.0,0,0.0,0,0.0,1,1.0
0.521127,0,0.0,0,0.0,0,0.0,1,1.0
0.96087,0,0.0,0,0.0,0,0.0,1,1.0
0.293233,0,0.0,0,0.0,0,0.0,1,1.0
0.303922,0,0.0,0,0.0,0,0.0,1,1.0
0.634921,0,0.0,0,0.0,0,0.0,1,1.0
0.924528,0,0.0,0,0.0,0,0.0,2,1.0
